path,shape_a,shape_b,shape_c,sigma,pixels,border,is_exp,is_date
/media/juan/jc/archivos_represion/Ficheros/PPUA/Medrano_Mederos_Florencio/158._79-02-19._MEDRANO_MEDEROS_FLORENCIO.JPG,3456,4608,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/abarca_tercera_parte/IMG_2463.JPG,3456,4608,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/abarca_tercera_parte/IMG_2463.JPG,3456,4608,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/abarca_tercera_parte/IMG_2463.JPG,3456,4608,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/abarca_tercera_parte/IMG_2463.JPG,3456,4608,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/PDLP/80-05-29_A_85-12-10/PDLP_FICHAS-7-.JPG,3456,4608,3,0.33,900,5,1,1
/media/juan/jc/archivos_represion/Ficheros/PDLP/80-05-29_A_85-12-10/PDLP_FICHAS-7-.JPG,3456,4608,3,0.33,1100,5,1,1
/media/juan/jc/archivos_represion/Ficheros/PDLP/80-05-29_A_85-12-10/PDLP_FICHAS-7-.JPG,3456,4608,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/PDLP/80-05-29_A_85-12-10/PDLP_FICHAS-7-.JPG,3456,4608,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Fernandez_Brito_Raul_Gregorio/DSC05192.JPG,2432,4320,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Fernandez_Brito_Raul_Gregorio/DSC05192.JPG,2432,4320,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Fernandez_Brito_Raul_Gregorio/DSC05192.JPG,2432,4320,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Fernandez_Brito_Raul_Gregorio/DSC05192.JPG,2432,4320,3,0.33,1300,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/77-03-26_a_77-12-26/UAG,_fichas-73-.JPG",1728,2304,3,0.33,900,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/77-03-26_a_77-12-26/UAG,_fichas-73-.JPG",1728,2304,3,0.33,1100,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/77-03-26_a_77-12-26/UAG,_fichas-73-.JPG",1728,2304,3,0.33,1200,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/77-03-26_a_77-12-26/UAG,_fichas-73-.JPG",1728,2304,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Leyva_Martinez_Manuel/Leyva_Martinez_Manuel-4-.JPG,3456,4608,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Leyva_Martinez_Manuel/Leyva_Martinez_Manuel-4-.JPG,3456,4608,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Leyva_Martinez_Manuel/Leyva_Martinez_Manuel-4-.JPG,3456,4608,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Leyva_Martinez_Manuel/Leyva_Martinez_Manuel-4-.JPG,3456,4608,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Gomez_Penaloza_Eufrosina/Gomez_Penaloza_Eufrosina-1-.JPG,1728,2304,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Gomez_Penaloza_Eufrosina/Gomez_Penaloza_Eufrosina-1-.JPG,1728,2304,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Gomez_Penaloza_Eufrosina/Gomez_Penaloza_Eufrosina-1-.JPG,1728,2304,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Gomez_Penaloza_Eufrosina/Gomez_Penaloza_Eufrosina-1-.JPG,1728,2304,3,0.33,1300,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Gallangos_Cruz_Roberto_Antonio,_Version_Publica/Gallangos_Cruz_Roberto_Antonio,_Version_Publica-60-.JPG",4608,3456,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Gallangos_Cruz_Roberto_Antonio,_Version_Publica/Gallangos_Cruz_Roberto_Antonio,_Version_Publica-60-.JPG",4608,3456,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Gallangos_Cruz_Roberto_Antonio,_Version_Publica/Gallangos_Cruz_Roberto_Antonio,_Version_Publica-60-.JPG",4608,3456,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Gallangos_Cruz_Roberto_Antonio,_Version_Publica/Gallangos_Cruz_Roberto_Antonio,_Version_Publica-60-.JPG",4608,3456,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Hernandez_Alcaraz_Horacio/Hernandez_Alcaraz_Horacio-7-.JPG,4608,3456,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Hernandez_Alcaraz_Horacio/Hernandez_Alcaraz_Horacio-7-.JPG,4608,3456,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Hernandez_Alcaraz_Horacio/Hernandez_Alcaraz_Horacio-7-.JPG,4608,3456,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Hernandez_Alcaraz_Horacio/Hernandez_Alcaraz_Horacio-7-.JPG,4608,3456,3,0.33,1300,5,1,1
/media/juan/jc/archivos_represion/Ficheros/Movimiento_de_Accion_Revolucionaria/Martinez_Perez_Jose_Luis/Martinez_Perez_Jose_Luis-74-.JPG,3456,4608,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Movimiento_de_Accion_Revolucionaria/Martinez_Perez_Jose_Luis/Martinez_Perez_Jose_Luis-74-.JPG,3456,4608,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Movimiento_de_Accion_Revolucionaria/Martinez_Perez_Jose_Luis/Martinez_Perez_Jose_Luis-74-.JPG,3456,4608,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Movimiento_de_Accion_Revolucionaria/Martinez_Perez_Jose_Luis/Martinez_Perez_Jose_Luis-74-.JPG,3456,4608,3,0.33,1300,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/73-12-08_a_75-03-19/UAG,_fichas-148-.JPG",4608,3456,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/73-12-08_a_75-03-19/UAG,_fichas-148-.JPG",4608,3456,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/73-12-08_a_75-03-19/UAG,_fichas-148-.JPG",4608,3456,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/73-12-08_a_75-03-19/UAG,_fichas-148-.JPG",4608,3456,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/UAG/65-04-12_a_66-11-30/UAG_fichas-52-.JPG,3456,4608,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/UAG/65-04-12_a_66-11-30/UAG_fichas-52-.JPG,3456,4608,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/UAG/65-04-12_a_66-11-30/UAG_fichas-52-.JPG,3456,4608,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/UAG/65-04-12_a_66-11-30/UAG_fichas-52-.JPG,3456,4608,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Plan_Telarana/IMG_6221.JPG,3456,4608,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Plan_Telarana/IMG_6221.JPG,3456,4608,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Plan_Telarana/IMG_6221.JPG,3456,4608,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Plan_Telarana/IMG_6221.JPG,3456,4608,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Asociacion_Civica_Guerrerense/62-04-00_a_62-12-26/ACG_fichas-96-.JPG,1944,2592,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Asociacion_Civica_Guerrerense/62-04-00_a_62-12-26/ACG_fichas-96-.JPG,1944,2592,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Asociacion_Civica_Guerrerense/62-04-00_a_62-12-26/ACG_fichas-96-.JPG,1944,2592,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Asociacion_Civica_Guerrerense/62-04-00_a_62-12-26/ACG_fichas-96-.JPG,1944,2592,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Rivielo_Bazan_Antonio/2.75-00-00._Rivielo_Bazan_Antonio.JPG,1728,2304,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Rivielo_Bazan_Antonio/2.75-00-00._Rivielo_Bazan_Antonio.JPG,1728,2304,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Rivielo_Bazan_Antonio/2.75-00-00._Rivielo_Bazan_Antonio.JPG,1728,2304,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Rivielo_Bazan_Antonio/2.75-00-00._Rivielo_Bazan_Antonio.JPG,1728,2304,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Acosta_Viquez_Carlos_Ulises/IMG_6591.JPG,3456,4608,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Acosta_Viquez_Carlos_Ulises/IMG_6591.JPG,3456,4608,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Acosta_Viquez_Carlos_Ulises/IMG_6591.JPG,3456,4608,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Acosta_Viquez_Carlos_Ulises/IMG_6591.JPG,3456,4608,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Plan_Telarana/IMG_6212.JPG,3456,4608,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Plan_Telarana/IMG_6212.JPG,3456,4608,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Plan_Telarana/IMG_6212.JPG,3456,4608,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Plan_Telarana/IMG_6212.JPG,3456,4608,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/FAR,_concentrado_general/FAR,_concentrado_general-212-.JPG",3264,2448,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/FAR,_concentrado_general/FAR,_concentrado_general-212-.JPG",3264,2448,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/FAR,_concentrado_general/FAR,_concentrado_general-212-.JPG",3264,2448,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/FAR,_concentrado_general/FAR,_concentrado_general-212-.JPG",3264,2448,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Salvador,_Version_Publica/Corral_Garcia_Salvador,_Version_Publica-56-.JPG",3456,4608,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Salvador,_Version_Publica/Corral_Garcia_Salvador,_Version_Publica-56-.JPG",3456,4608,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Salvador,_Version_Publica/Corral_Garcia_Salvador,_Version_Publica-56-.JPG",3456,4608,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Salvador,_Version_Publica/Corral_Garcia_Salvador,_Version_Publica-56-.JPG",3456,4608,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Genaro_Vazquez_Rojas/68-04-22_a_75-02-04/Genaro_Fichas-38-.JPG,1944,2592,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Genaro_Vazquez_Rojas/68-04-22_a_75-02-04/Genaro_Fichas-38-.JPG,1944,2592,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Genaro_Vazquez_Rojas/68-04-22_a_75-02-04/Genaro_Fichas-38-.JPG,1944,2592,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Genaro_Vazquez_Rojas/68-04-22_a_75-02-04/Genaro_Fichas-38-.JPG,1944,2592,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_publico-128-.JPG",1728,2304,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_publico-128-.JPG",1728,2304,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_publico-128-.JPG",1728,2304,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_publico-128-.JPG",1728,2304,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/PDLP/72-06-25_a_73-10-07/101MSDCF/PDLP,_fichas-70-.JPG",1944,2592,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/PDLP/72-06-25_a_73-10-07/101MSDCF/PDLP,_fichas-70-.JPG",1944,2592,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/PDLP/72-06-25_a_73-10-07/101MSDCF/PDLP,_fichas-70-.JPG",1944,2592,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/PDLP/72-06-25_a_73-10-07/101MSDCF/PDLP,_fichas-70-.JPG",1944,2592,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-11-16_a_77-03-19/UAG,_fichas-139-.JPG",1728,2304,3,0.33,900,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-11-16_a_77-03-19/UAG,_fichas-139-.JPG",1728,2304,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-11-16_a_77-03-19/UAG,_fichas-139-.JPG",1728,2304,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-11-16_a_77-03-19/UAG,_fichas-139-.JPG",1728,2304,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Salvador,_Version_Publica/Corral_Garcia_Salvador,_Version_Publica-159-.JPG",3456,4608,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Salvador,_Version_Publica/Corral_Garcia_Salvador,_Version_Publica-159-.JPG",3456,4608,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Salvador,_Version_Publica/Corral_Garcia_Salvador,_Version_Publica-159-.JPG",3456,4608,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Salvador,_Version_Publica/Corral_Garcia_Salvador,_Version_Publica-159-.JPG",3456,4608,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Ruben_Figueroa/Ruben_figueroa_Fichas.-70-.JPG,3456,4608,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Ruben_Figueroa/Ruben_figueroa_Fichas.-70-.JPG,3456,4608,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Ruben_Figueroa/Ruben_figueroa_Fichas.-70-.JPG,3456,4608,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Ruben_Figueroa/Ruben_figueroa_Fichas.-70-.JPG,3456,4608,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Lopez_Figueroa_Victorico/IMG_6610.JPG,3456,4608,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Lopez_Figueroa_Victorico/IMG_6610.JPG,3456,4608,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Lopez_Figueroa_Victorico/IMG_6610.JPG,3456,4608,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Lopez_Figueroa_Victorico/IMG_6610.JPG,3456,4608,3,0.33,1300,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_Publico-79-.JPG",3456,4608,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_Publico-79-.JPG",3456,4608,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_Publico-79-.JPG",3456,4608,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_Publico-79-.JPG",3456,4608,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Florencio_Medrano_Mederos/IMG_0460.JPG,4608,3456,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Florencio_Medrano_Mederos/IMG_0460.JPG,4608,3456,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Florencio_Medrano_Mederos/IMG_0460.JPG,4608,3456,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Florencio_Medrano_Mederos/IMG_0460.JPG,4608,3456,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Figueroa_Figueroa_Ruben/Figueroa_Figueroa_Ruben_1/Figueroa_Figueroa_Ruben-169-.JPG,3456,4608,3,0.33,900,5,1,1
/media/juan/jc/archivos_represion/Ficheros/Represores/Figueroa_Figueroa_Ruben/Figueroa_Figueroa_Ruben_1/Figueroa_Figueroa_Ruben-169-.JPG,3456,4608,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Figueroa_Figueroa_Ruben/Figueroa_Figueroa_Ruben_1/Figueroa_Figueroa_Ruben-169-.JPG,3456,4608,3,0.33,1200,5,1,1
/media/juan/jc/archivos_represion/Ficheros/Represores/Figueroa_Figueroa_Ruben/Figueroa_Figueroa_Ruben_1/Figueroa_Figueroa_Ruben-169-.JPG,3456,4608,3,0.33,1300,5,1,1
"/media/juan/jc/archivos_represion/Ficheros/ACNR_y_PDLP,_Tarjetas/IMG_7596.JPG",3456,4608,3,0.33,900,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/ACNR_y_PDLP,_Tarjetas/IMG_7596.JPG",3456,4608,3,0.33,1100,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/ACNR_y_PDLP,_Tarjetas/IMG_7596.JPG",3456,4608,3,0.33,1200,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/ACNR_y_PDLP,_Tarjetas/IMG_7596.JPG",3456,4608,3,0.33,1300,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Zamora_Galindo_Camerino/Zamora_Galindo_Camerino,_fichas-62-.JPG",3456,4608,3,0.33,900,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Zamora_Galindo_Camerino/Zamora_Galindo_Camerino,_fichas-62-.JPG",3456,4608,3,0.33,1100,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Zamora_Galindo_Camerino/Zamora_Galindo_Camerino,_fichas-62-.JPG",3456,4608,3,0.33,1200,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Zamora_Galindo_Camerino/Zamora_Galindo_Camerino,_fichas-62-.JPG",3456,4608,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Onofre_Valdovinos_Demostenes/Onofre_Valdovinos_Demostenes-34-.JPG,1728,2304,3,0.33,900,5,1,1
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Onofre_Valdovinos_Demostenes/Onofre_Valdovinos_Demostenes-34-.JPG,1728,2304,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Onofre_Valdovinos_Demostenes/Onofre_Valdovinos_Demostenes-34-.JPG,1728,2304,3,0.33,1200,5,1,1
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Onofre_Valdovinos_Demostenes/Onofre_Valdovinos_Demostenes-34-.JPG,1728,2304,3,0.33,1300,5,1,1
/media/juan/jc/archivos_represion/Ficheros/Represores/Lopez_Betancourt_Raul_Eduardo/Lopez_Bentancourt_Raul_Eduardo-16-.JPG,4608,3456,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Lopez_Betancourt_Raul_Eduardo/Lopez_Bentancourt_Raul_Eduardo-16-.JPG,4608,3456,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Lopez_Betancourt_Raul_Eduardo/Lopez_Bentancourt_Raul_Eduardo-16-.JPG,4608,3456,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Represores/Lopez_Betancourt_Raul_Eduardo/Lopez_Bentancourt_Raul_Eduardo-16-.JPG,4608,3456,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Carmelo_Cortes_Castro/Ficha_2/FAR,_concentrado_general-540-.JPG",2448,3264,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Carmelo_Cortes_Castro/Ficha_2/FAR,_concentrado_general-540-.JPG",2448,3264,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Carmelo_Cortes_Castro/Ficha_2/FAR,_concentrado_general-540-.JPG",2448,3264,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Carmelo_Cortes_Castro/Ficha_2/FAR,_concentrado_general-540-.JPG",2448,3264,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/75-07-03_a_76-04-05/UAG,_fichas-112-.JPG",3456,4608,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/75-07-03_a_76-04-05/UAG,_fichas-112-.JPG",3456,4608,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/75-07-03_a_76-04-05/UAG,_fichas-112-.JPG",3456,4608,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/75-07-03_a_76-04-05/UAG,_fichas-112-.JPG",3456,4608,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_3/IMG_5659.JPG,4608,3456,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_3/IMG_5659.JPG,4608,3456,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_3/IMG_5659.JPG,4608,3456,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_3/IMG_5659.JPG,4608,3456,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Genaro_Vazquez_Rojas/68-04-22_a_75-02-04/Genaro_Fichas-117-.JPG,1944,2592,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Genaro_Vazquez_Rojas/68-04-22_a_75-02-04/Genaro_Fichas-117-.JPG,1944,2592,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Genaro_Vazquez_Rojas/68-04-22_a_75-02-04/Genaro_Fichas-117-.JPG,1944,2592,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Genaro_Vazquez_Rojas/68-04-22_a_75-02-04/Genaro_Fichas-117-.JPG,1944,2592,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Ramirez_Huerta_Juan_D/IMG_7633.JPG,3456,4608,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Ramirez_Huerta_Juan_D/IMG_7633.JPG,3456,4608,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Ramirez_Huerta_Juan_D/IMG_7633.JPG,3456,4608,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Ramirez_Huerta_Juan_D/IMG_7633.JPG,3456,4608,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_3/IMG_5643.JPG,3456,4608,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_3/IMG_5643.JPG,3456,4608,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_3/IMG_5643.JPG,3456,4608,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_3/IMG_5643.JPG,3456,4608,3,0.33,1300,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Cabanas_Ocampo_Luis/22._61-07-08,_Cabanas_Ocampo_Jose_Luis.JPG",3456,4608,3,0.33,900,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Cabanas_Ocampo_Luis/22._61-07-08,_Cabanas_Ocampo_Jose_Luis.JPG",3456,4608,3,0.33,1100,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Cabanas_Ocampo_Luis/22._61-07-08,_Cabanas_Ocampo_Jose_Luis.JPG",3456,4608,3,0.33,1200,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Cabanas_Ocampo_Luis/22._61-07-08,_Cabanas_Ocampo_Jose_Luis.JPG",3456,4608,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Lopez_Soyano_Jaime/Lopez_Soyano_Jaime-3-.JPG,2304,1728,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Lopez_Soyano_Jaime/Lopez_Soyano_Jaime-3-.JPG,2304,1728,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Lopez_Soyano_Jaime/Lopez_Soyano_Jaime-3-.JPG,2304,1728,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Lopez_Soyano_Jaime/Lopez_Soyano_Jaime-3-.JPG,2304,1728,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/FAR,_concentrado_general/FAR,_concentrado_general-809-.JPG",3264,2448,3,0.33,900,5,0,0
